Date,SequenceNumber,PacketNumber,NodeId,SrcNodeId,LqiValue,RssiValues
1164977589250,0,16,15,19,-50,182
1164977589890,0,16,12,10,-47,217
1164977589890,0,16,12,13,-43,234
1164977590265,1,16,15,7,-46,202
1164977590265,1,16,15,11,-40,228
1164977591250,2,16,15,6,-46,207
1164977591250,2,16,15,18,-46,228
1164977591515,0,17,3,7,-40,235
1164977591531,0,17,3,8,-50,197
1164977591890,1,16,12,14,-49,181
1164977591890,1,16,12,11,-42,216
1164977592250,3,16,15,17,-47,220
1164977592531,1,17,3,2,-48,218
1164977592890,2,16,12,17,-45,224
1164977593359,0,16,16,6,-47,193
1164977593359,0,16,16,18,-48,208
1164977594359,1,16,16,17,-37,232
1164977594359,1,16,16,13,-43,232
1164977595328,0,16,13,16,-41,232
1164977595328,0,16,13,12,-39,233
1164977596328,1,16,13,8,-49,202
1164977596328,1,16,13,17,-47,202
1164977597328,2,16,13,15,-49,206
1164977598078,0,16,17,15,-50,207
1164977598078,0,16,17,13,-48,214
1164977599062,1,16,17,16,-39,232
1164977599062,1,16,17,20,-45,197
1164977600062,2,16,17,12,-45,224
1164977604687,0,17,4,8,-41,233
1164977604687,0,17,4,9,-46,216
1164977605687,1,17,4,5,-47,222
1164977607531,0,17,5,4,-43,212
1164977608953,0,17,6,9,-42,226
1164977608953,0,17,6,7,-37,234
1164977609953,1,17,6,11,-45,195
1164977609953,1,17,6,12,-48,197
1164977610953,2,17,6,8,-47,219
1164977613718,0,17,7,6,-39,233
1164977613718,0,17,7,8,-48,224
1164977614718,1,17,7,10,-49,203
1164977614718,1,17,7,3,-43,232
1164977615718,2,17,7,5,-49,197
1164977621968,0,17,8,10,-49,210
1164977621968,0,17,8,9,-43,234
1164977622968,1,17,8,2,-50,185
1164977622968,1,17,8,4,-38,233
1164977623953,2,17,8,7,-43,227
1164977623953,2,17,8,6,-44,211
1164977625031,0,16,18,15,-48,224
1164977625031,0,16,18,16,-48,189
1164977626031,1,16,18,19,-45,232
1164977629718,0,16,19,18,-42,233
1164977629718,0,16,19,15,-50,191
1164977630234,0,17,9,4,-43,220
1164977630234,0,17,9,11,-40,225
1164977630718,1,16,19,20,-44,204
1164977631234,1,17,9,12,-49,189
1164977631234,1,17,9,6,-39,233
1164977632234,2,17,9,8,-43,234
1164977632234,2,17,9,10,-49,202
1164977636031,0,17,10,14,-42,225
1164977636031,0,17,10,7,-44,207
1164977637031,1,17,10,11,-34,235
1164977637031,1,17,10,12,-45,224
1164977638031,2,17,10,8,-48,212
1164977638562,0,16,20,18,-48,199
1164977638562,0,16,20,17,-47,200
1164977639750,0,17,11,12,-45,223
1164977639750,0,17,11,8,-48,219
1164977640750,1,17,11,10,-39,235
1164977640750,1,17,11,9,-45,215
1164977641750,2,17,11,15,-47,226
1164977641750,2,17,11,14,-48,211
1164977645421,0,17,14,11,-44,202
1164977645421,0,17,14,10,-43,231
1164977646421,1,17,14,17,-47,199
1164977648265,0,18,2,3,-46,225
1164977648265,0,18,2,6,-45,221
1164977649265,0,17,15,13,-48,192
1164977649265,0,17,15,11,-40,225
1164977649265,1,18,2,8,-49,220
1164977649890,0,17,12,10,-47,220
1164977649890,0,17,12,13,-43,233
1164977650265,1,17,15,6,-46,195
1164977650265,1,17,15,18,-46,225
1164977650906,1,17,12,14,-49,198
1164977650906,1,17,12,11,-41,220
1164977651265,2,17,15,17,-47,207
1164977651531,0,18,3,7,-40,234
1164977651531,0,18,3,8,-50,192
1164977651906,2,17,12,17,-45,226
1164977653375,0,17,16,18,-49,194
1164977653375,0,17,16,17,-38,234
1164977654390,1,17,16,13,-43,234
1164977655375,0,17,13,16,-41,232
1164977655375,0,17,13,11,-45,197
1164977656375,1,17,13,12,-39,235
1164977656375,1,17,13,8,-50,206
1164977657390,2,17,13,17,-47,221
1164977657390,2,17,13,15,-49,214
1164977658062,0,17,17,15,-49,206
1164977658062,0,17,17,13,-48,202
1164977659062,1,17,17,16,-39,235
1164977659062,1,17,17,12,-45,230
1164977664687,0,18,4,8,-40,233
1164977664687,0,18,4,9,-45,205
1164977665687,1,18,4,5,-47,227
1164977667531,0,18,5,4,-42,216
1164977667531,0,18,5,7,-45,193
1164977668953,0,18,6,9,-42,232
1164977668953,0,18,6,7,-37,236
1164977669953,1,18,6,8,-47,220
1164977673718,0,18,7,6,-38,230
1164977673718,0,18,7,8,-47,214
1164977674718,1,18,7,10,-49,197
1164977674718,1,18,7,3,-43,234
1164977675718,2,18,7,5,-49,197
1164977681968,0,18,8,10,-49,208
1164977681968,0,18,8,9,-43,230
1164977682968,1,18,8,4,-37,231
1164977682968,1,18,8,7,-43,223
1164977683968,2,18,8,6,-45,210
1164977686031,1,17,18,19,-44,233
1164977689703,0,17,19,18,-41,231
1164977689703,0,17,19,20,-44,206
1164977690234,0,18,9,4,-43,221
1164977690234,0,18,9,11,-41,221
1164977691234,1,18,9,6,-39,228
1164977691234,1,18,9,8,-43,234
1164977692234,2,18,9,10,-49,198
1164977696031,0,18,10,14,-41,229
1164977696031,0,18,10,7,-44,222
1164977697031,1,18,10,11,-34,234
1164977697031,1,18,10,12,-45,224
1164977698031,2,18,10,8,-48,219
1164977698562,0,17,20,19,-49,208
1164977698562,0,17,20,17,-47,211
1164977699750,0,18,11,12,-45,223
1164977699750,0,18,11,6,-47,194
1164977700750,1,18,11,8,-48,207
1164977700750,1,18,11,10,-39,234
1164977701750,2,18,11,9,-46,221
1164977701750,2,18,11,15,-47,227
1164977702765,3,18,11,14,-48,198
1164977705437,0,18,14,11,-45,204
1164977705437,0,18,14,10,-44,231
1164977708265,0,19,2,3,-45,224
1164977708265,0,19,2,6,-45,202
1164977709265,0,18,15,13,-48,216
1164977709265,0,18,15,11,-41,226
1164977709265,1,19,2,8,-49,201
1164977709890,0,18,12,10,-47,221
1164977709890,0,18,12,13,-43,230
1164977710265,1,18,15,6,-47,190
1164977710265,1,18,15,18,-46,225
1164977711265,2,18,15,17,-47,212
1164977711531,0,19,3,7,-39,232
1164977711531,0,19,3,8,-49,201
1164977711890,1,18,12,11,-42,227
1164977711906,1,18,12,6,-48,186
1164977712531,1,19,3,2,-48,221
1164977712890,2,18,12,17,-45,230
1164977713406,0,18,16,18,-48,193
1164977713406,0,18,16,17,-37,233
1164977714390,1,18,16,13,-43,235
1164977715328,0,18,13,16,-42,229
1164977715328,0,18,13,11,-45,192
1164977716328,1,18,13,12,-40,235
1164977716328,1,18,13,8,-49,208
1164977718078,0,18,17,15,-50,204
1164977718078,0,18,17,13,-49,206
1164977718328,2,18,13,17,-46,212
1164977718328,2,18,13,15,-50,209
1164977719078,1,18,17,16,-39,235
1164977719078,1,18,17,14,-48,205
1164977720078,2,18,17,20,-45,198
1164977720078,2,18,17,12,-45,230
1164977724687,0,19,4,8,-40,233
1164977724687,0,19,4,9,-45,210
1164977725687,1,19,4,5,-47,221
1164977727546,0,19,5,4,-43,206
1164977727546,0,19,5,7,-45,199
1164977728968,0,19,6,9,-42,230
1164977728968,0,19,6,7,-37,234
1164977729953,1,19,6,11,-45,186
1164977729953,1,19,6,12,-49,190
1164977730968,2,19,6,8,-47,227
1164977733718,0,19,7,6,-38,234
1164977733718,0,19,7,8,-48,220
1164977734718,1,19,7,10,-49,212
1164977734718,1,19,7,3,-43,232
1164977735531,0,20,1,7,-42,225
1164977735531,0,20,1,11,-39,231
1164977736531,1,20,1,12,-40,233
1164977736531,1,20,1,8,-50,198
1164977737515,2,20,1,10,-32,236
1164977737515,2,20,1,9,-45,213
1164977738546,3,20,1,15,-45,232
1164977738546,3,20,1,13,-47,221
1164977739531,4,20,1,16,-37,232
1164977739531,4,20,1,14,-46,231
1164977740515,5,20,1,19,-48,227
1164977741968,0,19,8,10,-49,208
1164977741968,0,19,8,9,-43,229
1164977742968,1,19,8,4,-38,233
1164977742968,1,19,8,7,-43,223
1164977743968,2,19,8,11,-45,203
1164977743968,2,19,8,6,-45,218
1164977745046,0,18,18,15,-47,218
1164977745046,0,18,18,19,-45,231
1164977750718,0,18,19,18,-42,232
1164977750718,0,18,19,20,-44,203
1164977751234,0,19,9,4,-43,218
1164977751234,0,19,9,11,-41,224
1164977752234,1,19,9,6,-39,230
1164977752250,1,19,9,8,-43,232
1164977756046,0,19,10,14,-41,232
1164977756046,0,19,10,7,-43,218
1164977757031,1,19,10,11,-33,234
1164977757031,1,19,10,12,-46,219
1164977758031,2,19,10,8,-48,217
1164977758562,0,18,20,17,-47,201
1164977759750,0,19,11,12,-46,225
1164977759750,0,19,11,6,-47,192
1164977760750,1,19,11,8,-48,213
1164977760750,1,19,11,10,-39,231
1164977761750,2,19,11,9,-46,220
1164977761750,2,19,11,15,-47,227
1164977762765,3,19,11,13,-50,189
1164977762765,3,19,11,14,-47,203
1164977768265,0,20,2,13,-48,212
1164977768265,0,20,2,14,-45,221
1164977769906,0,19,12,10,-47,213
1164977769906,0,19,12,13,-43,233
1164977770281,0,19,15,13,-49,201
1164977770281,0,19,15,11,-40,230
1164977770281,1,20,2,3,-29,236
1164977770281,1,20,2,5,-37,235
1164977770906,1,19,12,11,-42,214
1164977770906,1,19,12,17,-45,225
1164977772265,1,19,15,18,-46,224
1164977772265,1,19,15,17,-47,207
1164977772281,2,20,2,20,-46,196
1164977772281,2,20,2,4,-40,226
1164977772531,0,20,3,5,-31,236
1164977772531,0,20,3,4,-44,196
1164977773281,3,20,2,19,-50,200
1164977773281,3,20,2,7,-30,231
1164977773406,0,19,16,18,-48,216
1164977773406,0,19,16,17,-37,232
1164977773531,1,20,3,7,-20,236
1164977773531,1,20,3,12,-38,235
1164977774265,4,20,2,11,-38,233
1164977774265,4,20,2,12,-41,232
1164977774406,1,19,16,13,-43,233
1164977774531,2,20,3,6,-40,230
1164977774531,2,20,3,8,-32,236
1164977776281,5,20,2,6,-27,234
1164977776281,5,20,2,8,-31,235
1164977776328,0,19,13,16,-41,232
1164977776328,0,19,13,12,-41,234
1164977776546,3,20,3,10,-48,204
1164977776546,3,20,3,18,-49,204
1164977777265,6,20,2,10,-47,225
1164977777265,6,20,2,17,-46,205
1164977777328,1,19,13,8,-49,205
1164977777328,1,19,13,17,-47,212
1164977778078,0,19,17,16,-39,232
1164977778078,0,19,17,14,-48,200
1164977778281,7,20,2,9,-34,234
1164977778281,7,20,2,15,-43,232
1164977778531,5,20,3,2,-29,236
1164977778531,5,20,3,13,-42,235
1164977779078,1,19,17,12,-45,228
1164977779328,2,19,13,15,-50,217
1164977779531,6,20,3,16,-46,215
1164977779531,6,20,3,11,-34,234
1164977780531,7,20,3,17,-41,233
1164977784687,0,20,4,7,-32,235
1164977784687,0,20,4,11,-29,233
1164977785687,1,20,4,12,-45,231
1164977785687,1,20,4,6,-31,236
1164977786703,2,20,4,8,-20,235
1164977786703,2,20,4,10,-35,235
1164977787546,0,20,5,4,-23,236
1164977787546,0,20,5,7,-27,236
1164977787687,3,20,4,17,-43,232
1164977787703,3,20,4,9,-27,236
1164977788546,1,20,5,11,-44,203
1164977788546,1,20,5,12,-47,204
1164977788812,4,20,4,15,-43,233
1164977788812,4,20,4,2,-43,234
1164977788984,0,20,6,8,-27,236
1164977788984,0,20,6,10,-42,233
1164977789546,2,20,5,6,-33,235
1164977789546,2,20,5,8,-31,234
1164977789703,5,20,4,13,-35,233
1164977789703,5,20,4,16,-44,228
1164977789968,1,20,6,18,-44,231
1164977789968,1,20,6,17,-38,235
1164977790546,3,20,5,10,-45,229
1164977790546,3,20,5,18,-46,216
1164977790703,6,20,4,14,-45,227
1164977790703,6,20,4,3,-45,220
1164977790968,2,20,6,9,-22,235
1164977790968,2,20,6,15,-33,234
1164977792546,4,20,5,17,-37,234
1164977792546,4,20,5,9,-39,230
1164977792687,7,20,4,5,-27,235
1164977792687,7,20,4,20,-39,225
1164977792968,3,20,6,2,-31,235
1164977792968,3,20,6,13,-44,231
1164977793546,5,20,5,15,-44,232
1164977793546,5,20,5,2,-38,236
1164977793734,0,20,7,11,-35,232
1164977793734,0,20,7,12,-47,223
1164977793968,4,20,6,16,-32,236
1164977793968,4,20,6,14,-45,231
1164977794546,6,20,5,13,-43,232
1164977794546,6,20,5,16,-41,232
1164977794718,1,20,7,6,-17,236
1164977794718,1,20,7,8,-27,236
1164977794968,5,20,6,3,-41,233
1164977794968,5,20,6,5,-36,235
1164977795531,0,21,1,19,-48,217
1164977795531,0,21,1,7,-42,228
1164977795546,7,20,5,14,-45,232
1164977795546,7,20,5,3,-30,235
1164977795718,2,20,7,10,-29,236
1164977795718,2,20,7,18,-40,233
1164977795968,6,20,6,4,-31,234
1164977795968,6,20,6,19,-39,235
1164977796531,1,21,1,11,-38,230
1164977796531,1,21,1,12,-41,234
1164977796718,3,20,7,17,-46,210
1164977796718,3,20,7,9,-34,234
1164977796968,7,20,6,7,-18,235
1164977796968,7,20,6,11,-27,235
1164977798531,2,21,1,8,-49,210
1164977798531,2,21,1,10,-33,232
1164977798734,4,20,7,15,-33,236
1164977798734,4,20,7,2,-37,235
1164977798968,8,20,6,12,-31,234
1164977799531,3,21,1,9,-46,215
1164977799531,3,21,1,15,-45,232
1164977799718,5,20,7,13,-43,234
1164977799718,5,20,7,16,-35,234
1164977800531,4,21,1,13,-47,220
1164977800531,4,21,1,16,-37,235
1164977800734,6,20,7,14,-45,230
1164977800734,6,20,7,1,-44,221
1164977801968,0,20,8,10,-30,236
1164977801968,0,20,8,17,-35,233
1164977802531,5,21,1,14,-45,224
1164977802734,7,20,7,3,-21,236
1164977802734,7,20,7,5,-31,235
1164977802984,1,20,8,9,-21,236
1164977802984,1,20,8,15,-41,235
1164977803718,8,20,7,20,-36,235
1164977803718,8,20,7,4,-34,235
1164977803968,2,20,8,2,-32,236
1164977803968,2,20,8,13,-31,236
1164977804734,9,20,7,19,-46,229
1164977804968,3,20,8,16,-43,232
1164977804968,3,20,8,14,-37,236
1164977805968,4,20,8,3,-31,235
1164977805968,4,20,8,5,-32,236
1164977807984,5,20,8,20,-35,234
1164977807984,5,20,8,4,-17,236
1164977808984,6,20,8,7,-24,235
1164977808984,6,20,8,19,-49,204
1164977810968,7,20,8,11,-25,236
1164977810968,7,20,8,12,-32,236
1164977811250,0,20,9,15,-38,234
1164977811250,0,20,9,2,-37,235
1164977813968,8,20,8,6,-25,236
1164977814250,1,20,9,13,-32,235
1164977814250,1,20,9,16,-42,233
1164977816031,0,20,10,17,-45,222
1164977816046,0,20,10,9,-29,235
1164977816250,2,20,9,3,-34,235
1164977816250,2,20,9,5,-37,235
1164977818031,1,20,10,15,-38,233
1164977818031,1,20,10,2,-48,214
1164977818234,3,20,9,4,-24,235
1164977818234,3,20,9,19,-46,227
1164977819578,0,19,20,18,-48,200
1164977819578,0,19,20,17,-47,210
1164977819750,0,20,11,12,-25,234
1164977819750,0,20,11,6,-28,234
1164977820046,2,20,10,13,-38,236
1164977820046,2,20,10,16,-43,229
1164977820765,1,20,11,8,-29,235
1164977820765,1,20,11,10,-19,236
1164977821046,3,20,10,14,-21,235
1164977821046,3,20,10,1,-29,234
1164977821234,4,20,9,7,-32,235
1164977821234,4,20,9,11,-23,235
1164977821750,2,20,11,18,-38,235
1164977821750,2,20,11,9,-25,235
1164977822046,4,20,10,3,-44,233
1164977822046,4,20,10,5,-45,231
1164977822234,5,20,9,12,-31,235
1164977822234,5,20,9,6,-19,235
1164977822765,3,20,11,15,-26,235
1164977822765,3,20,11,2,-43,233
1164977823031,5,20,10,20,-41,213
1164977823031,5,20,10,4,-31,235
1164977823250,6,20,9,8,-22,236
1164977823250,6,20,9,10,-32,234
1164977823750,4,20,11,13,-32,234
1164977823750,4,20,11,16,-31,236
1164977824046,6,20,10,7,-25,234
1164977824046,6,20,10,19,-39,231
1164977824234,7,20,9,18,-46,227
1164977824234,7,20,9,17,-35,235
1164977824750,5,20,11,14,-30,236
1164977824750,5,20,11,1,-39,230
1164977825046,7,20,10,11,-15,232
1164977825046,7,20,10,12,-25,235
1164977825234,8,20,9,20,-36,234
1164977825437,0,20,14,1,-43,224
1164977825437,0,20,14,5,-48,216
1164977826750,6,20,11,3,-37,235
1164977826750,6,20,11,5,-48,225
1164977827046,8,20,10,6,-37,234
1164977827046,8,20,10,8,-29,236
1164977827437,1,20,14,20,-34,234
1164977827437,1,20,14,4,-43,223
1164977827765,7,20,11,20,-44,215
1164977827765,7,20,11,4,-31,236
1164977828046,9,20,10,18,-43,233
1164977828281,0,21,2,14,-46,225
1164977828281,0,21,2,3,-26,235
1164977828437,2,20,14,19,-37,235
1164977828437,2,20,14,7,-44,211
1164977829750,8,20,11,7,-35,234
1164977829921,0,20,12,6,-29,234
1164977829921,0,20,12,8,-33,235
1164977830265,0,20,15,13,-30,235
1164977830265,0,20,15,16,-39,234
1164977830281,1,21,2,5,-37,234
1164977830281,1,21,2,4,-40,223
1164977830437,3,20,14,11,-25,235
1164977830437,3,20,14,12,-31,233
1164977830906,1,20,12,10,-28,235
1164977830906,1,20,12,18,-37,236
1164977832265,1,20,15,14,-35,235
1164977832281,1,20,15,1,-41,234
1164977832281,2,21,2,7,-33,235
1164977832281,2,21,2,11,-37,232
1164977832437,4,20,14,6,-44,219
1164977832437,4,20,14,8,-37,235
1164977832546,0,21,3,5,-32,233
1164977832546,0,21,3,4,-41,227
1164977832921,2,20,12,17,-25,236
1164977832921,2,20,12,9,-31,235
1164977833281,2,20,15,3,-38,234
1164977833281,2,20,15,5,-43,234
1164977833281,3,21,2,12,-42,229
1164977833281,3,21,2,6,-25,234
1164977833390,0,20,16,14,-33,234
1164977833390,0,20,16,1,-35,235
1164977833437,5,20,14,10,-23,236
1164977833437,5,20,14,18,-39,235
1164977833546,1,21,3,7,-19,234
1164977833546,1,21,3,11,-34,233
1164977833906,3,20,12,15,-37,234
1164977833906,3,20,12,2,-44,233
1164977834281,3,20,15,4,-38,232
1164977834281,3,20,15,7,-30,235
1164977834281,4,21,2,8,-31,235
1164977834281,4,21,2,10,-48,217
1164977834375,1,20,16,3,-43,230
1164977834375,1,20,16,5,-43,234
1164977834437,6,20,14,17,-29,236
1164977834437,6,20,14,15,-37,235
1164977834546,2,21,3,12,-39,235
1164977834546,2,21,3,6,-39,232
1164977835921,4,20,12,13,-21,235
1164977835921,4,20,12,16,-36,234
1164977836281,4,20,15,19,-33,234
1164977836281,4,20,15,11,-22,236
1164977836281,5,21,2,17,-45,225
1164977836281,5,21,2,9,-34,232
1164977836343,0,20,13,16,-21,236
1164977836343,0,20,13,14,-33,235
1164977836390,2,20,16,20,-34,235
1164977836390,2,20,16,4,-41,225
1164977836437,7,20,14,2,-48,213
1164977836437,7,20,14,13,-35,236
1164977836578,3,21,3,8,-32,236
1164977836578,3,21,3,10,-47,230
1164977837281,6,21,2,15,-43,234
1164977837531,4,21,3,17,-42,231
1164977837531,4,21,3,9,-34,234
1164977837906,5,20,12,14,-31,234
1164977837906,5,20,12,5,-49,214
1164977838078,0,20,17,9,-35,234
1164977838078,0,20,17,15,-31,235
1164977838265,5,20,15,12,-35,233
1164977838265,5,20,15,6,-29,236
1164977838343,1,20,13,1,-45,207
1164977838343,1,20,13,3,-39,234
1164977838375,3,20,16,19,-35,234
1164977838375,3,20,16,7,-32,234
1164977838437,8,20,14,16,-35,236
1164977838546,5,21,3,15,-41,234
1164977838546,5,21,3,2,-29,236
1164977838906,6,20,12,20,-41,227
1164977838906,6,20,12,4,-42,224
1164977839078,1,20,17,2,-48,216
1164977839078,1,20,17,13,-31,236
1164977839265,6,20,15,8,-37,236
1164977839265,6,20,15,10,-37,235
1164977839328,2,20,13,5,-43,233
1164977839328,2,20,13,20,-32,235
1164977839375,4,20,16,11,-28,235
1164977839375,4,20,16,12,-33,236
1164977839546,6,21,3,13,-43,233
1164977839546,6,21,3,16,-45,225
1164977839921,7,20,12,19,-43,233
1164977839921,7,20,12,7,-45,201
1164977840093,2,20,17,16,-19,235
1164977840093,2,20,17,14,-31,236
1164977840265,7,20,15,18,-26,235
1164977840265,7,20,15,17,-29,235
1164977840343,3,20,13,4,-33,233
1164977840343,3,20,13,19,-43,233
1164977840390,5,20,16,6,-29,235
1164977840390,5,20,16,8,-42,233
1164977840906,8,20,12,11,-21,235
1164977841093,3,20,17,3,-41,234
1164977841093,3,20,17,5,-39,233
1164977841265,8,20,15,9,-35,233
1164977841265,8,20,15,2,-44,233
1164977841328,4,20,13,7,-39,233
1164977841328,4,20,13,11,-29,235
1164977841375,6,20,16,10,-44,231
1164977841390,6,20,16,18,-29,235
1164977842078,4,20,17,20,-26,233
1164977842078,4,20,17,4,-41,228
1164977842343,5,20,13,12,-21,235
1164977842343,5,20,13,6,-40,231
1164977842375,7,20,16,17,-18,235
1164977842375,7,20,16,9,-41,232
1164977844093,5,20,17,7,-46,191
1164977844093,5,20,17,19,-40,232
1164977844328,6,20,13,8,-31,236
1164977844328,6,20,13,10,-41,234
1164977844390,8,20,16,15,-41,234
1164977844390,8,20,16,13,-21,236
1164977844703,0,21,4,7,-34,231
1164977844703,0,21,4,11,-30,235
1164977845078,6,20,17,12,-25,235
1164977845078,6,20,17,6,-37,234
1164977845343,7,20,13,18,-37,235
1164977845343,7,20,13,17,-29,234
1164977845703,1,21,4,12,-45,227
1164977845703,1,21,4,6,-31,236
1164977846703,2,21,4,8,-20,236
1164977846703,2,21,4,10,-35,234
1164977847078,7,20,17,8,-37,235
1164977847078,7,20,17,18,-44,232
1164977847343,8,20,13,9,-31,235
1164977847343,8,20,13,15,-31,235
1164977847562,0,21,5,20,-45,197
1164977847562,0,21,5,4,-23,234
1164977847703,3,21,4,17,-43,226
1164977847703,3,21,4,9,-26,235
1164977848562,1,21,5,7,-27,235
1164977848562,1,21,5,11,-43,205
1164977848703,4,21,4,15,-41,235
1164977848703,4,21,4,2,-46,217
1164977848968,0,21,6,8,-28,235
1164977848968,0,21,6,10,-41,232
1164977849562,2,21,5,6,-33,234
1164977849562,2,21,5,8,-32,235
1164977849703,5,21,4,13,-35,236
1164977849703,5,21,4,16,-45,226
1164977849968,1,21,6,18,-44,231
1164977849968,1,21,6,17,-38,235
1164977850546,3,21,5,10,-45,227
1164977850546,3,21,5,18,-47,216
1164977850703,6,21,4,14,-46,225
1164977850703,6,21,4,3,-44,219
1164977851562,4,21,5,17,-37,234
1164977851562,4,21,5,9,-36,236
1164977851703,7,21,4,5,-28,235
1164977851703,7,21,4,20,-38,231
1164977851968,2,21,6,9,-22,235
1164977851968,2,21,6,15,-33,235
1164977853562,5,21,5,15,-44,234
1164977853562,5,21,5,2,-39,234
1164977853734,0,21,7,11,-35,234
1164977853734,0,21,7,12,-48,205
1164977853968,3,21,6,2,-31,236
1164977853968,3,21,6,13,-44,232
1164977854546,6,21,5,13,-42,234
1164977854562,6,21,5,16,-41,232
1164977854734,1,21,7,6,-17,235
1164977854734,1,21,7,8,-27,235
1164977854968,4,21,6,16,-31,236
1164977854968,4,21,6,14,-45,227
1164977855531,0,22,1,19,-48,226
1164977855531,0,22,1,7,-42,225
1164977855562,7,21,5,14,-45,229
1164977855562,7,21,5,3,-30,235
1164977855734,2,21,7,10,-29,236
1164977855734,2,21,7,18,-41,234
1164977855968,5,21,6,3,-40,233
1164977855968,5,21,6,5,-36,235
1164977856531,1,22,1,11,-39,231
1164977856531,1,22,1,12,-41,232
1164977856734,3,21,7,17,-46,210
1164977856734,3,21,7,9,-34,231
1164977856968,6,21,6,20,-44,213
1164977856968,6,21,6,4,-31,235
1164977858531,2,22,1,10,-33,235
1164977858531,2,22,1,9,-46,211
1164977858734,4,21,7,15,-33,236
1164977858734,4,21,7,2,-37,235
1164977858968,7,21,6,19,-40,234
1164977858968,7,21,6,7,-18,233
1164977859531,3,22,1,15,-45,228
1164977859531,3,22,1,13,-47,218
1164977860531,4,22,1,16,-37,234
1164977860531,4,22,1,14,-45,230
1164977860734,5,21,7,13,-42,232
1164977860734,5,21,7,16,-35,236
1164977860968,8,21,6,11,-27,234
1164977860968,8,21,6,12,-31,235
1164977861734,6,21,7,14,-47,223
1164977861734,6,21,7,3,-22,234
1164977862984,0,21,8,10,-30,236
1164977862984,0,21,8,17,-35,234
1164977863734,7,21,7,5,-31,234
1164977863734,7,21,7,20,-36,234
1164977863968,1,21,8,9,-21,235
1164977863968,1,21,8,15,-39,231
1164977864734,8,21,7,4,-34,233
1164977864734,8,21,7,19,-45,231
1164977864968,2,21,8,2,-33,233
1164977864968,2,21,8,13,-31,235
1164977865046,0,20,18,17,-43,222
1164977865046,0,20,18,9,-45,225
1164977865984,3,21,8,16,-43,233
1164977865984,3,21,8,14,-37,235
1164977866046,1,20,18,15,-28,236
1164977866046,1,20,18,13,-37,235
1164977867968,4,21,8,3,-31,234
1164977867968,4,21,8,5,-32,235
1164977868046,2,20,18,16,-31,234
1164977868046,2,20,18,14,-40,234
1164977868984,5,21,8,20,-35,233
1164977868984,5,21,8,4,-17,235
1164977870046,4,20,18,20,-28,235
1164977870046,4,20,18,19,-25,232
1164977870734,0,20,19,12,-41,233
1164977870734,0,20,19,6,-36,232
1164977870984,6,21,8,7,-23,234
1164977870984,6,21,8,19,-49,209
1164977871046,5,20,18,11,-35,235
1164977871046,5,20,18,12,-37,235
1164977871250,0,21,9,15,-37,234
1164977871250,0,21,9,2,-36,235
1164977872750,1,20,19,8,-48,221
1164977872750,1,20,19,10,-39,233
1164977873968,7,21,8,11,-25,236
1164977873968,7,21,8,12,-33,236
1164977874046,6,20,18,6,-40,231
1164977874062,6,20,18,10,-46,227
1164977874250,1,21,9,13,-32,235
1164977874250,1,21,9,16,-43,231
1164977874734,2,20,19,18,-23,235
1164977874734,2,20,19,17,-37,235
1164977875734,3,20,19,9,-43,224
1164977875734,3,20,19,15,-33,235
1164977875968,8,21,8,6,-25,233
1164977876046,0,21,10,17,-44,223
1164977876046,0,21,10,9,-30,235
1164977876250,2,21,9,14,-48,200
1164977876250,2,21,9,1,-44,216
1164977877734,4,20,19,2,-50,179
1164977877734,4,20,19,13,-41,234
1164977878046,1,21,10,15,-38,234
1164977878046,1,21,10,2,-48,225
1164977878234,3,21,9,3,-33,234
1164977878234,3,21,9,5,-38,235
1164977879578,0,20,20,4,-38,233
1164977879578,0,20,20,19,-31,235
1164977879734,5,20,19,16,-34,235
1164977879734,5,20,19,14,-35,236
1164977879765,0,21,11,12,-25,233
